stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
"Hamburg, U Merkenstraße",,566960,53.538803,10.127332,1
"Hamburg, U Mundsburg",,271672,53.570076,10.027358,1
"Hamburg, U Mümmelmannsberg",,490920,53.526974,10.149849,1
"Hamburg, U Niendorf Markt",,16910,53.619373,9.95204,1
"Hamburg, U Niendorf Nord",,156061,53.640213,9.949637,1
"Hamburg, U Ochsenzoll",,253145,53.677658,10.000874,1
"Hamburg, U Ohlstedt",,37186,53.69502,10.136834,1
"Hamburg, U Rauhes Haus",,205835,53.553925,10.065067,1
"Hamburg, U Ritterstraße",,543311,53.567158,10.044027,1
"Hamburg, U Rödingsmarkt (Großer Burstah)",,128169,53.54836,9.988917,1
"Hamburg, U S Barmbek",,257563,53.587822,10.044149,1
"Hamburg, U S Berliner Tor (Beim Strohhause)",,449069,53.553455,10.023077,1
"Hamburg, U S Berliner Tor (Bürgerweide)",,235279,53.5532,10.025581,1
"Hamburg, U S Elbbrücken",,451930,53.53533,10.024163,1
"Hamburg, U S Elbbrücken (Baakenwerder Straße)",,166206,53.53662,10.022435,1
"Hamburg, U S Elbbrücken (Zweibrückenstraße)",,412332,53.53428,10.02551,1
"Hamburg, U S Jungfernstieg",,277540,53.553135,9.992851,1
"Hamburg, U S Landungsbrücken",,119500,53.54621,9.969435,1
"Hamburg, U S Ohlsdorf (Alsterdorfer Straße)",,24681,53.61973,10.032494,1
"Hamburg, U S Ohlsdorf (Fuhlsbüttler Straße)",,635375,53.62117,10.0333,1
"Hamburg, U S Ohlsdorf (Im Grünen Grunde)",,397344,53.62077,10.030977,1
"Hamburg, U S Sternschanze",,352174,53.564102,9.965936,1
"Hamburg, U S Sternschanze (Kehre)",,556881,53.56426,9.968822,1
"Hamburg, U S Wandsbeker Chaussee",,293476,53.570004,10.058483,1
"Hamburg, U S Wandsbeker Chaussee (Hammer Straße)",,371146,53.570007,10.061124,1
"Hamburg, U Saarlandstraße",,221155,53.58807,10.033126,1
"Hamburg, U Saarlandstraße (Süd)",,543397,53.586678,10.033318,1
"Hamburg, U Schlump",,537646,53.567745,9.970698,1
"Hamburg, U Sengelmannstraße",,47578,53.608906,10.022046,1
"Hamburg, U Sierichstraße",,462554,53.59055,10.002468,1
"Hamburg, U St. Pauli",,507670,53.550076,9.970374,1
"Hamburg, U Steinfurther Allee",,457783,53.5412,10.139433,1
"Hamburg, U Steinstraße (Deichtorplatz)",,190305,53.54886,10.005857,1
"Hamburg, U Stephansplatz",,80211,53.55815,9.989025,1
"Hamburg, U Straßburger Straße",,52662,53.582367,10.067746,1
"Hamburg, U Uhlandstraße",,485643,53.56552,10.026131,1
"Hamburg, U Volksdorf",,647688,53.650093,10.162701,1
"Hamburg, U Wandsbek Markt",,33066,53.572258,10.068714,1
"Hamburg, U Wandsbek-Gartenstadt",,68516,53.592022,10.076105,1
"Hamburg, U Wartenau",,481156,53.564186,10.03446,1
"Hamburg, U Überseequartier",,443853,53.540752,9.997006,1
"Hamburg, UK Eppendorf",,270269,53.5889,9.975764,1
"Hamburg, UK Eppendorf (Haupteingang)",,122410,53.58946,9.974775,1
"Hamburg, Uferstraße",,18536,53.567142,10.03094,1
"Hamburg, Uhlandstraße",,308185,53.56461,10.026803,1
"Hamburg, Ulmenliet",,484521,53.495228,10.202619,1
"Hamburg, Ulzburger Straße",,387370,53.663647,10.076083,1
"Hamburg, Universität der Bundeswehr",,37193,53.57049,10.105638,1
"Hamburg, Universität/Staatsbibliothek",,619637,53.56443,9.98419,1
"Hamburg, Unterelbestraße",,593822,53.466732,9.972085,1
"Hamburg, Unterer Landweg (Nord)",,499134,53.526264,10.110592,1
"Hamburg, Unterm Heilbrunnen",,573983,53.48167,10.225328,1
"Hamburg, Up den Wiemen (EKZ Marmstorf)",,271591,53.440678,9.959571,1
"Hamburg, Uppenhof",,338917,53.647842,10.161227,1
"Hamburg, Urenfleet",,522610,53.521996,9.783259,1
"Hamburg, Vahrenwinkelweg",,22043,53.46019,9.934862,1
"Hamburg, Valvo",,431342,53.666645,9.991913,1
"Hamburg, Veddeler Marktplatz",,569190,53.529396,10.023764,1
"Hamburg, Veilchenweg (Ost)",,189331,53.588654,9.967942,1
"Hamburg, Veilchenweg (West)",,458131,53.58878,9.957604,1
"Hamburg, Veringstraße (Mitte)",,144617,53.510513,9.986684,1
"Hamburg, Victoriaallee",,602914,53.609547,10.192525,1
"Hamburg, Victoriaring",,600498,53.60269,10.187965,1
"Hamburg, Vielohweg (Mitte)",,412746,53.638523,9.945184,1
"Hamburg, Vielohweg (West)",,211366,53.6392,9.924198,1
"Hamburg, Vielohwisch",,207069,53.639137,9.930758,1
"Hamburg, Vierbergen",,519303,53.54663,10.092644,1
"Hamburg, Vierlandenstraße",,168780,53.485897,10.210023,1
"Hamburg, Vierzigstücken 31",,4342,53.507977,9.836508,1
"Hamburg, Vierzigstücken 73",,320266,53.51146,9.829115,1
"Hamburg, Vietinghoffweg",,294714,53.634132,9.941261,1
"Hamburg, Vogelhüttenberg",,191211,53.442657,9.949692,1
"Hamburg, Vogelhüttendeich",,65452,53.51594,9.993383,1
"Hamburg, Vogelreth",,312102,53.532497,9.981821,1
"Hamburg, Vogt-Cordes-Damm",,189634,53.613888,9.951937,1
"Hamburg, Vogtredder",,148310,53.67509,10.136423,1
"Hamburg, Vogtskamp",,23154,53.643345,10.065219,1
"Hamburg, Volksdorf",,149267,53.650974,10.163467,1
"Hamburg, Volksdorfer Grenzweg",,327622,53.67595,10.141526,1
"Hamburg, Volksparkstraße",,174271,53.59219,9.928613,1
"Hamburg, Von-Haeften-Straße",,111813,53.486816,10.165364,1
"Hamburg, Von-Sauer-Straße",,11624,53.5657,9.911062,1
"Hamburg, Von-Scheliha-Straße",,6430,53.48545,10.162781,1
"Hamburg, Von-Suppé-Straße",,31871,53.63294,10.164694,1
"Hamburg, Vorderdeich 119",,504421,53.469143,10.152561,1
"Hamburg, Vorderdeich 75",,307537,53.468708,10.160139,1
"Hamburg, Vorderkamp",,508654,53.43995,10.01052,1
"Hamburg, Vorhornweg",,208361,53.59249,9.881765,1
"Hamburg, Vossmoorbrücke",,531140,53.445805,10.29728,1
"Hamburg, Voßkulen",,284685,53.594303,10.086001,1
"Hamburg, Vörstekoppel",,409481,53.662624,10.080591,1
"Hamburg, Wachtelstraße",,74090,53.58827,10.052657,1
"Hamburg, Wagnerstraße",,121042,53.570087,10.039918,1
"Hamburg, Wagrierweg",,147313,53.63923,9.941238,1
"Hamburg, Walddörferstraße",,223103,53.579998,10.081199,1
"Hamburg, Waldfrieden (Kehre)",,595023,53.44939,9.867883,1
"Hamburg, Waldingstraße",,96093,53.635944,10.101665,1
"Hamburg, Waldwinkel",,185662,53.59188,10.174311,1
"Hamburg, Waltershof",,13769,53.52565,9.937224,1
"Hamburg, Wandsbek Markt",,402929,53.57165,10.066313,1
"Hamburg, Wandsbek-Gartenstadt",,645263,53.592476,10.074893,1
"Hamburg, Wandsbeker Allee",,226575,53.579384,10.069799,1
"Hamburg, Wandsbeker Chaussee",,111945,53.570335,10.059578,1
"Hamburg, Warnckesweg",,34780,53.61035,9.974501,1
"Hamburg, Warnemünder Weg",,188498,53.608143,10.164156,1
"Hamburg, Wartenau",,543804,53.56476,10.035515,1
"Hamburg, Warwischer Hinterdeich",,541262,53.425434,10.121455,1
"Hamburg, Waseberg",,479955,53.56181,9.797879,1
"Hamburg, Washingtonallee",,490645,53.54232,10.096033,1
"Hamburg, Wasserkunst Kaltehofe",,369401,53.524612,10.051997,1
"Hamburg, Wasserturm",,287384,53.619717,10.049798,1
"Hamburg, Wasserwerk",,507040,53.462803,10.235701,1
"Hamburg, Waterblöckenwiese",,585427,53.608112,10.175819,1
"Hamburg, Wattkorn",,286063,53.664654,10.023743,1
"Hamburg, Weg zum Freibad",,123805,53.448242,10.293832,1
"Hamburg, Wegenkamp",,279580,53.598995,9.925585,1
"Hamburg, Wehrdeich",,36517,53.486294,10.18947,1
"Hamburg, Weidenallee",,519226,53.565132,9.965054,1
"Hamburg, Weidenbruch",,435899,53.483906,9.864295,1
"Hamburg, Weidendamm",,139767,53.48088,10.006136,1
"Hamburg, Weidende",,551704,53.65797,10.10106,1
"Hamburg, Weistritzstraße",,233302,53.606747,9.871351,1
"Hamburg, Wendemuthstraße",,480679,53.57462,10.074948,1
"Hamburg, Wendenstraße",,396125,53.547794,10.028493,1
"Hamburg, Wendenstraße (Mitte)",,94636,53.549664,10.036686,1
"Hamburg, Wendlohstraße",,9927,53.62987,9.939261,1
"Hamburg, Wendts Weg",,62361,53.468502,10.011906,1
"Hamburg, Wentorfer Straße (Ost)",,587697,53.488415,10.23387,1
"Hamburg, Werfelring",,221327,53.62797,10.115364,1
"Hamburg, Werkcentrum Elbinsel",,518578,53.51995,9.999629,1
"Hamburg, Werner-Otto-Straße",,212257,53.60132,10.068662,1
"Hamburg, Werner-Otto-Straße (Mitte)",,206434,53.599934,10.06982,1
"Hamburg, Werner-Siemens-Straße 20",,40672,53.531433,10.085224,1
"Hamburg, Werner-Siemens-Straße 34",,590062,53.530277,10.091423,1
"Hamburg, Werner-Witt-Straße (Nord)",,387790,53.49671,10.112577,1
"Hamburg, Werner-Witt-Straße (Süd)",,364277,53.49374,10.106547,1
"Hamburg, Wesselstraat",,237311,53.655407,10.067807,1
"Hamburg, West-Kraueler Bogen",,607197,53.398804,10.215894,1
"Hamburg, Westerweiden (AIRBUS)",,528880,53.52944,9.841878,1
"Hamburg, Wiebischenkamp",,181792,53.616264,9.907028,1
"Hamburg, Wiesendamm",,242827,53.589977,10.014949,1
"Hamburg, Wiesendamm (Mitte)",,212913,53.588997,10.022758,1
"Hamburg, Wiesenhöfen",,389616,53.64755,10.16928,1
"Hamburg, Wiesingerweg",,398341,53.58328,9.960323,1
"Hamburg, Wiesnerring",,256854,53.482574,10.200091,1
"Hamburg, Wietersheim",,427952,53.62519,9.898272,1
"Hamburg, Wildacker",,185462,53.621376,9.888141,1
"Hamburg, Wildschwanbrook",,319567,53.626812,10.169235,1
"Hamburg, Wildschwanbrook (Mitte)",,62644,53.62883,10.175081,1
"Hamburg, Wilhelm-Grimm-Straße",,38052,53.60017,10.156172,1
"Hamburg, Wilhelm-Iwan-Ring",,362348,53.49095,10.109533,1
"Hamburg, Wilhelm-Metzger-Straße",,337277,53.604618,9.999538,1
"Hamburg, Wilhelm-Osterhold-Stieg",,455798,53.483658,10.161587,1
"Hamburg, Wilhelm-Stein-Weg",,631213,53.64465,10.033481,1
"Hamburg, Wilhelm-Weber-Straße",,308379,53.473423,9.978006,1
"Hamburg, Wilhelmsburger Mühle",,257988,53.499638,10.025503,1
"Hamburg, Wilhelmsburger Platz",,505239,53.52286,10.016399,1
"Hamburg, Wilmans Park",,573988,53.563133,9.804348,1
"Hamburg, Wilsonstraße",,398257,53.58793,10.129425,1
"Hamburg, Winckelmannstraße",,310235,53.55522,9.835132,1
"Hamburg, Windmühlenweg",,531428,53.571198,9.868989,1
"Hamburg, Windpark Horst",,582666,53.465244,10.261597,1
"Hamburg, Windpark Neuengamme",,257045,53.431145,10.241929,1
"Hamburg, Winsberg (Nord)",,15283,53.576557,9.915236,1
"Hamburg, Winsberg (Süd)",,90219,53.574455,9.917591,1
"Hamburg, Winsberg (West)",,412480,53.5754,9.912901,1
"Hamburg, Winsener Straße (Nord)",,13542,53.445972,9.990981,1
"Hamburg, Winterhuder Marktplatz",,280235,53.594585,9.999346,1
"Hamburg, Wischhöfen",,414564,53.64475,10.013084,1
"Hamburg, Wittenbergener Weg (Mitte)",,306571,53.577305,9.757559,1
"Hamburg, Wittenbergener Weg (Nord)",,150605,53.580887,9.758031,1
"Hamburg, Wittland (S Sülldorf)",,526192,53.579765,9.793557,1
"Hamburg, Wogenmannsburg",,12872,53.62603,9.903505,1
"Hamburg, Wohldorf",,85913,53.703945,10.120069,1
"Hamburg, Wohlersweg",,621243,53.455704,9.999654,1
"Hamburg, Worthdamm",,426437,53.528923,9.981406,1
"Hamburg, Worthdamm (Süd)",,189754,53.527615,9.98124,1
"Hamburg, Wragekamp",,302304,53.711185,10.107523,1
"Hamburg, Wrangelkoppel",,228729,53.648415,9.99634,1
"Hamburg, Wrangelpark",,447522,53.54972,9.902058,1
"Hamburg, Wraust",,580161,53.42329,10.139386,1
"Hamburg, Wulffsbrücke",,634185,53.45922,10.136754,1
"Hamburg, Wulfsdal",,42291,53.569195,9.808947,1
"Hamburg, Wunderbrunnen",,265211,53.646603,9.926326,1
"Hamburg, Wählingsweg",,546002,53.631596,9.919602,1
"Hamburg, Wöhlerstraße",,354617,53.535496,10.082825,1
"Hamburg, Wördemanns Weg",,66312,53.599728,9.917248,1
"Hamburg, Wördenmoorweg",,208967,53.6546,10.019537,1
"Hamburg, Wülpensand",,156388,53.579185,9.749636,1
"Hamburg, Zamenhofweg",,464576,53.622566,10.133932,1
"Hamburg, Zedernweg",,360726,53.54656,9.880583,1
"Hamburg, Zeisehallen",,17392,53.55457,9.927451,1
"Hamburg, Zeltplatz Altengamme",,648187,53.432816,10.298494,1
"Hamburg, Zeppelinstraße",,578784,53.627434,10.008194,1
"Hamburg, Ziegelerstraße",,500627,53.498455,9.991151,1
"Hamburg, Ziesenißstraße",,113433,53.567577,10.074754,1
"Hamburg, Ziethenstraße",,37932,53.5768,10.102511,1
"Hamburg, Zimmerstraße",,321198,53.574585,10.014937,1
"Hamburg, Zitadellenstraße",,546269,53.469307,9.982399,1
"Hamburg, Zollamt Waltershof",,65700,53.519398,9.926607,1
"Hamburg, Zollenspieker (Fähre)",,13018,53.398373,10.18273,1
"Hamburg, Zollvereinsstraße",,567665,53.53251,10.051378,1
"Hamburg, Zoologisches Museum",,13342,53.566998,9.977594,1
"Hamburg, Zu den Eichen",,168831,53.485252,10.22052,1
"Hamburg, Zum Dubben",,116981,53.473923,9.904289,1
"Hamburg, Zum Fürstenmoor",,141900,53.471756,9.931141,1
"Hamburg, Zum Hünengrab (DESY)",,538660,53.57216,9.881251,1
"Hamburg, Zum Jägerfeld",,532514,53.435688,9.97756,1
"Hamburg, Zweibrückenstraße",,143104,53.53393,10.027961,1
"Hamburg, Zweite Hafenstraße",,123505,53.47157,9.966036,1
"Hamburg, Zweiter Fersenweg",,255945,53.410187,10.209797,1
"Hamburg, Zwischen den Zäunen",,390142,53.440434,10.231696,1
"Hamburg, Ödenweg",,28473,53.68038,10.095106,1
"Hamburg, Öjendorfer Höhe",,348329,53.542164,10.127587,1
"Hamburg, Öjendorfer Steinkamp",,99728,53.539745,10.13321,1
"Hamburg, Öjendorfer Weg",,57998,53.545544,10.11416,1
"Hamburg, Ölmühlenweg (Nord)",,29522,53.58454,10.100463,1
"Hamburg, Ölmühlenweg (Süd)",,92522,53.579994,10.102398,1
"Hamburg, Überseequartier",,96750,53.54053,9.999043,1
"Hamburg, Überseering (West)",,278684,53.60047,10.017159,1
Hamburg-Altona,168085,31175,53.552803,9.934821,
Hamburg-Harburg,382485,491629,53.455902,9.991704,
Hamburg-Neugraben,420741,153981,53.474144,9.852053,
Hamburg-Rahlstedt,168702,287014,53.604923,10.154616,
Hamburg-Stellingen,535387,309237,53.589844,9.918338,
Hamburg-Tonndorf,633713,448757,53.58647,10.123049,

